ACCOUNTID,METODO_DE_PAGO,FECHA_COMPRA,SUCURSAL,DESCUENTO,MONTO_PAGADO,TIPO_ARTICULO,CANTIDAD_ARTICULO,MARGEN,SECTOR,VALOR_ARTICULO
1830,EFECTIVO,2019-12-25,12612,1500,34400,2. Calidad Media,1,7580,9,35900
1830,EFECTIVO,2019-12-25,12612,1500,41900,2. Calidad Media,1,9230,9,43400
17496,TRANSBANK,2020-01-08,11869,0,36500,3. Calidad Alta,1,7300,3,36500
18847,EFECTIVO,2020-01-11,3302,0,45900,3. Calidad Alta,1,6940,14,45900
18847,EFECTIVO,2020-01-14,5114,0,33400,2. Calidad Media,1,5170,17,33400
15086,EFECTIVO,2020-01-02,12325,3000,44600,3. Calidad Alta,1,11680,6,47600
20622,NA,2020-01-15,2676,0,37100,3. Calidad Alta,1,7170,13,37100
3327,EFECTIVO,2019-11-06,11783,0,33700,2. Calidad Media,1,6870,5,33700
3327,EFECTIVO,2019-11-21,11783,0,26900,2. Calidad Media,1,5790,5,26900
3327,EFECTIVO,2019-12-07,11703,0,35300,2. Calidad Media,1,8690,5,35300
3327,EFECTIVO,2019-12-25,11703,0,45400,2. Calidad Media,1,9310,5,45400
3327,EFECTIVO,2020-01-08,11703,0,23900,2. Calidad Media,1,4390,5,23900
3173,TRANSBANK,2019-11-05,11703,0,30800,2. Calidad Media,1,6040,5,30800
3173,TRANSBANK,2019-11-05,11703,0,38600,1. Calidad Simple,2,4840,5,19300
3173,TRANSBANK,2019-12-10,12756,0,38100,2. Calidad Media,1,9960,11,38100
3173,TRANSBANK,2019-12-10,12756,0,69000,1. Calidad Simple,2,9100,11,34500
3173,EFECTIVO,2020-01-15,11783,2000,46400,3. Calidad Alta,1,7340,5,48400
19616,TRANSBANK,2020-01-13,12733,0,37400,2. Calidad Media,1,8820,11,37400
12693,EFECTIVO,2019-12-30,11702,0,35900,2. Calidad Media,1,7060,4,35900
12693,EFECTIVO,2019-12-30,11702,0,44100,3. Calidad Alta,1,7660,4,44100
17411,EFECTIVO,2020-01-08,11042,3000,33500,3. Calidad Alta,1,8780,3,36500
582,EFECTIVO,2019-10-26,12439,0,44100,3. Calidad Alta,1,8420,7,44100
12774,EFECTIVO,2019-12-30,12493,3000,44900,3. Calidad Alta,1,11930,8,47900
7204,EFECTIVO,2019-12-07,3136,0,38000,3. Calidad Alta,1,7090,14,38000
11768,OTRO,2019-12-29,12733,0,67000,3. Calidad Alta,2,6780,11,33500
15407,OTRO,2020-01-05,11525,0,41400,3. Calidad Alta,1,8410,4,41400
2542,NA,2019-11-02,10897,0,27600,2. Calidad Media,1,4690,2,27600
2542,EFECTIVO,2019-11-26,10897,2000,45500,3. Calidad Alta,1,8230,2,47500
2542,EFECTIVO,2019-12-20,10897,1500,24300,2. Calidad Media,1,6760,2,25800
2542,EFECTIVO,2020-01-08,10897,2000,40500,3. Calidad Alta,1,9690,2,42500
4146,TRANSBANK,2019-11-13,6128,2000,41600,3. Calidad Alta,1,7970,17,43600
17061,TRANSBANK,2020-01-08,11870,0,56900,3. Calidad Alta,1,11380,3,56900
1071,EFECTIVO,2019-10-28,12439,0,114600,4. Calidad Premium,1,11310,7,114600
1071,EFECTIVO,2020-01-11,12481,2000,43500,3. Calidad Alta,1,7230,8,45500
13691,OTRO,2020-01-04,11525,0,50100,3. Calidad Alta,1,10170,4,50100
12466,OTRO,2019-12-30,12621,0,43700,3. Calidad Alta,1,10520,10,43700
6760,OTRO,2019-12-04,11702,0,109200,4. Calidad Premium,1,12690,4,109200
6760,TRANSBANK,2019-12-31,12756,0,32400,3. Calidad Alta,1,5520,11,32400
6760,OTRO,2020-01-16,11703,0,29200,1. Calidad Simple,1,8180,5,29200
2535,EFECTIVO,2019-11-02,12331,0,118100,4. Calidad Premium,1,10840,7,118100
3408,EFECTIVO,2019-12-14,12756,0,48400,3. Calidad Alta,1,11070,11,48400
14412,EFECTIVO,2020-01-04,10903,0,34900,3. Calidad Alta,1,7090,2,34900
13751,EFECTIVO,2020-01-04,10903,0,45900,2. Calidad Media,1,11200,2,45900
1529,TRANSBANK,2019-10-30,12330,0,41800,2. Calidad Media,1,8240,7,41800
1529,EFECTIVO,2019-12-01,12330,0,22800,2. Calidad Media,1,4350,7,22800
1529,TRANSBANK,2019-12-17,12330,0,39100,2. Calidad Media,1,7380,7,39100
1529,TRANSBANK,2019-12-31,5113,0,63600,2. Calidad Media,2,6300,16,31800
1587,EFECTIVO,2019-11-19,12611,0,117200,4. Calidad Premium,1,14570,9,117200
1587,EFECTIVO,2019-12-04,12330,0,239000,4. Calidad Premium,2,13530,7,119500
1587,EFECTIVO,2019-12-04,12330,0,252200,4. Calidad Premium,2,14280,7,126100
24386,EFECTIVO,2019-10-18,12613,2000,50300,3. Calidad Alta,1,9270,9,52300
17086,TRANSBANK,2020-01-08,12117,0,37600,2. Calidad Media,1,7390,6,37600
11145,EFECTIVO,2020-01-09,3095,3000,19200,3. Calidad Alta,1,5030,13,22200
12633,EFECTIVO,2019-12-30,11042,3000,38400,3. Calidad Alta,1,10200,3,41400
23348,NA,2019-12-15,12611,0,109200,4. Calidad Premium,1,13900,9,109200
14926,EFECTIVO,2020-01-02,12325,3000,28000,3. Calidad Alta,1,7340,6,31000
21388,EFECTIVO,2020-01-16,12756,2000,48900,3. Calidad Alta,1,7900,11,50900
20179,NA,2020-01-14,13108,0,39700,3. Calidad Alta,1,7670,12,39700
17995,EFECTIVO,2020-01-09,12757,0,21500,1. Calidad Simple,1,6020,12,21500
17453,EFECTIVO,2020-01-08,3350,2000,38900,3. Calidad Alta,1,6080,15,40900
17453,EFECTIVO,2020-01-08,3350,0,40200,3. Calidad Alta,1,5990,15,40200
3100,EFECTIVO,2019-11-05,12439,1500,79400,2. Calidad Media,2,7450,7,41200
3100,EFECTIVO,2020-01-07,12494,2000,51800,3. Calidad Alta,1,10390,8,53800
2300,EFECTIVO,2019-12-28,3302,0,34300,2. Calidad Media,1,5920,14,34300
20038,EFECTIVO,2020-01-14,12324,3000,35400,3. Calidad Alta,1,9270,6,38400
24627,NA,2019-10-20,5114,2000,47800,3. Calidad Alta,1,4520,17,49800
24627,EFECTIVO,2019-11-22,5114,2000,42800,3. Calidad Alta,1,8130,17,44800
998,EFECTIVO,2019-10-25,2411,850,26000,1. Calidad Simple,1,7550,13,26850
13901,EFECTIVO,2020-01-04,12614,0,48300,3. Calidad Alta,1,10110,9,48300
13901,EFECTIVO,2020-01-14,12619,2000,41100,3. Calidad Alta,1,8220,10,43100
3702,OTRO,2019-11-10,12611,0,38100,2. Calidad Media,1,7850,9,38100
6249,OTRO,2019-11-28,3880,0,118300,4. Calidad Premium,1,13640,15,118300
6249,OTRO,2019-12-07,3302,0,248200,4. Calidad Premium,2,14360,14,124100
916,EFECTIVO,2019-10-24,12330,0,44600,3. Calidad Alta,1,7480,7,44600
18376,EFECTIVO,2020-01-10,3095,3000,38600,3. Calidad Alta,1,10110,13,41600
5133,TRANSBANK,2019-11-22,11783,3000,107200,4. Calidad Premium,1,10600,5,110200
19911,EFECTIVO,2020-01-12,10753,3000,109300,4. Calidad Premium,1,13320,1,112300
19911,EFECTIVO,2020-01-17,10753,2000,41600,3. Calidad Alta,1,8430,1,43600
19911,EFECTIVO,2020-01-17,10753,0,41500,3. Calidad Alta,1,8020,1,41500
19082,EFECTIVO,2020-01-11,12620,0,35800,2. Calidad Media,1,7040,10,35800
22341,EFECTIVO,2020-01-18,11662,1500,31400,2. Calidad Media,1,7450,4,32900
6826,EFECTIVO,2019-12-05,12756,3000,106900,4. Calidad Premium,1,12910,11,109900
21562,EFECTIVO,2020-01-17,3350,2000,39300,3. Calidad Alta,1,6140,15,41300
21562,EFECTIVO,2020-01-17,3350,2000,39000,3. Calidad Alta,1,6090,15,41000
9182,EFECTIVO,2020-01-17,4181,3000,112900,4. Calidad Premium,1,13620,15,115900
425,OTRO,2019-10-21,12611,0,124800,4. Calidad Premium,1,14800,9,124800
21316,EFECTIVO,2020-01-16,3101,3000,33100,3. Calidad Alta,1,7170,14,36100
9467,EFECTIVO,2019-12-22,4187,0,118800,4. Calidad Premium,1,13940,16,118800
11208,EFECTIVO,2019-12-27,11703,0,37800,2. Calidad Media,1,7590,5,37800
23037,NA,2019-10-04,2411,0,99600,3. Calidad Alta,2,8360,13,49800
15037,OTRO,2020-01-02,3302,0,223600,4. Calidad Premium,2,11010,14,111800
20690,OTRO,2020-01-15,10903,0,85200,3. Calidad Alta,2,8240,2,42600
15734,EFECTIVO,2020-01-05,12484,1500,23600,2. Calidad Media,1,4820,8,25100
22193,EFECTIVO,2020-01-18,2411,0,21500,1. Calidad Simple,1,6320,13,21500
3431,OTRO,2019-11-08,5114,0,39500,2. Calidad Media,1,8220,17,39500
3431,OTRO,2019-12-05,3302,0,27800,2. Calidad Media,1,2460,14,27800
2222,EFECTIVO,2020-01-05,10927,2000,45100,3. Calidad Alta,1,10780,3,47100
2222,EFECTIVO,2020-01-05,10927,0,41700,3. Calidad Alta,1,9530,3,41700
10265,EFECTIVO,2019-12-25,3136,0,33900,3. Calidad Alta,1,6460,14,33900
22086,EFECTIVO,2020-01-18,3101,3000,37200,3. Calidad Alta,1,9750,14,40200
8343,NA,2019-12-18,12613,0,99400,3. Calidad Alta,2,8490,9,49700
2380,EFECTIVO,2019-11-01,11703,0,42700,3. Calidad Alta,1,5340,5,42700
16525,EFECTIVO,2020-01-07,12619,1500,29200,2. Calidad Media,1,6000,10,30700
16525,EFECTIVO,2020-01-07,12619,1500,46200,3. Calidad Alta,1,8690,10,47700
5615,EFECTIVO,2020-01-04,12117,2000,38900,3. Calidad Alta,1,8550,6,40900
21285,EFECTIVO,2020-01-16,10922,3000,123100,4. Calidad Premium,1,18540,3,126100
14879,EFECTIVO,2020-01-01,11057,3000,32400,3. Calidad Alta,1,8490,4,35400
24006,EFECTIVO,2019-10-16,12756,0,36800,3. Calidad Alta,1,5500,11,36800
24006,EFECTIVO,2020-01-01,11783,0,34300,2. Calidad Media,1,6600,5,34300
19761,EFECTIVO,2020-01-12,11869,0,38100,2. Calidad Media,1,NA,3,38100
15757,TRANSBANK,2020-01-05,12616,0,67000,2. Calidad Media,2,6350,10,33500
13271,EFECTIVO,2020-01-03,11042,2000,25900,3. Calidad Alta,1,6610,3,27900
17835,EFECTIVO,2020-01-09,2676,0,37900,2. Calidad Media,1,9090,13,37900
17835,EFECTIVO,2020-01-09,2676,0,24800,1. Calidad Simple,1,7410,13,24800
17485,OTRO,2020-01-08,11870,0,48000,3. Calidad Alta,1,9600,3,48000
17253,EFECTIVO,2020-01-08,11663,2000,52300,3. Calidad Alta,1,10970,4,54300
17253,EFECTIVO,2020-01-08,11663,2000,34000,3. Calidad Alta,1,7130,4,36000
5055,EFECTIVO,2019-11-21,11703,0,43200,3. Calidad Alta,1,7640,5,43200
5055,EFECTIVO,2019-11-30,12756,0,32700,3. Calidad Alta,1,5980,11,32700
5055,EFECTIVO,2019-12-25,11703,0,42900,3. Calidad Alta,1,7860,5,42900
5055,EFECTIVO,2020-01-07,11783,0,31000,3. Calidad Alta,1,4780,5,31000
3908,EFECTIVO,2019-11-11,12757,0,15600,1. Calidad Simple,1,3950,12,15600
6489,EFECTIVO,2019-12-02,12438,0,34400,2. Calidad Media,1,7040,7,34400
7022,EFECTIVO,2019-12-06,12756,0,123100,4. Calidad Premium,1,14760,11,123100
8842,EFECTIVO,2019-12-21,3136,0,24400,1. Calidad Simple,1,7160,14,24400
3876,EFECTIVO,2019-11-11,12757,0,46000,3. Calidad Alta,1,8700,12,46000
3876,EFECTIVO,2019-12-21,12757,0,44500,3. Calidad Alta,1,10310,12,44500
3876,EFECTIVO,2019-12-28,12757,0,39000,3. Calidad Alta,1,7020,12,39000
3876,EFECTIVO,2020-01-18,12756,0,42400,3. Calidad Alta,1,6540,11,42400
3493,TRANSBANK,2019-11-08,12611,1500,41100,2. Calidad Media,1,8480,9,42600
20737,OTRO,2020-01-15,12756,0,108100,4. Calidad Premium,1,9540,11,108100
7263,EFECTIVO,2019-12-08,12757,0,42200,3. Calidad Alta,1,6780,12,42200
16024,EFECTIVO,2020-01-06,12987,3000,36500,3. Calidad Alta,1,9560,12,39500
14888,EFECTIVO,2020-01-01,3097,2000,39900,3. Calidad Alta,1,10190,14,41900
13501,EFECTIVO,2020-01-04,10823,2000,44500,3. Calidad Alta,1,10780,2,46500
15346,EFECTIVO,2020-01-05,3136,0,40300,2. Calidad Media,1,8090,14,40300
15346,EFECTIVO,2020-01-05,3136,0,120200,4. Calidad Premium,1,13480,14,120200
21238,TRANSBANK,2020-01-16,10903,0,42100,3. Calidad Alta,1,8550,2,42100
13342,EFECTIVO,2020-01-03,10903,0,41900,2. Calidad Media,1,10220,2,41900
14495,NA,2019-12-31,4187,0,19100,1. Calidad Simple,1,5830,16,19100
22386,NA,2020-01-18,12611,2000,46100,3. Calidad Alta,1,8800,9,48100
4958,NA,2019-11-20,6128,0,73200,2. Calidad Media,2,7240,17,36600
2518,TRANSBANK,2019-11-02,11783,0,37600,3. Calidad Alta,1,4930,5,37600
2518,EFECTIVO,2019-11-25,11702,0,42500,3. Calidad Alta,1,7520,4,42500
2518,EFECTIVO,2019-12-07,11703,0,39600,3. Calidad Alta,1,7850,5,39600
2518,EFECTIVO,2019-12-07,11703,0,123300,4. Calidad Premium,1,15010,5,123300
2518,EFECTIVO,2020-01-17,11783,2000,45800,3. Calidad Alta,1,7400,5,47800
7508,EFECTIVO,2019-12-12,12611,0,40500,3. Calidad Alta,1,7060,9,40500
24185,NA,2019-12-02,12330,0,36000,3. Calidad Alta,1,6190,7,36000
24185,NA,2019-12-23,12611,0,37900,3. Calidad Alta,1,7220,9,37900
24185,NA,2019-12-24,12330,0,42200,3. Calidad Alta,1,8040,7,42200
17299,EFECTIVO,2020-01-08,12680,0,18400,1. Calidad Simple,1,5380,11,18400
20102,EFECTIVO,2020-01-14,4187,2000,NA,3. Calidad Alta,1,7800,16,NA
20102,EFECTIVO,2020-01-14,4187,2000,49300,3. Calidad Alta,1,9990,16,51300
7144,EFECTIVO,2019-12-07,3302,0,41700,3. Calidad Alta,1,8080,14,41700
7189,EFECTIVO,2019-12-07,3302,0,45900,3. Calidad Alta,1,8890,14,45900
7189,EFECTIVO,2019-12-07,3302,0,38900,3. Calidad Alta,1,7540,14,38900
11502,TRANSBANK,2020-01-03,12620,2200,30900,2. Calidad Media,1,6630,10,33100
11502,EFECTIVO,2020-01-03,12620,2200,35200,2. Calidad Media,1,7550,10,37400
11502,EFECTIVO,2020-01-08,12621,2200,28600,2. Calidad Media,1,6010,10,30800
11502,EFECTIVO,2020-01-15,12620,2200,21400,2. Calidad Media,1,4690,10,23600
11502,EFECTIVO,2020-01-18,12620,2200,37900,2. Calidad Media,1,8650,10,40100
20299,NA,2020-01-14,5608,0,35500,2. Calidad Media,1,7130,17,35500
20299,NA,2020-01-14,5608,0,19100,1. Calidad Simple,1,5710,17,19100
12790,TRANSBANK,2019-12-30,12117,0,25800,1. Calidad Simple,1,7740,6,25800
19469,EFECTIVO,2020-01-13,4302,0,43400,3. Calidad Alta,1,10550,16,43400
18056,NA,2020-01-09,2624,0,112900,4. Calidad Premium,1,12920,13,112900
14933,OTRO,2020-01-02,12620,0,38000,2. Calidad Media,1,7630,10,38000
18402,NA,2020-01-10,2676,0,46800,3. Calidad Alta,1,9270,13,46800
18402,NA,2020-01-10,2676,0,47200,3. Calidad Alta,1,9350,13,47200
695,EFECTIVO,2019-10-27,5114,4000,81000,3. Calidad Alta,2,2520,17,44500
695,EFECTIVO,2019-12-31,5114,4000,101200,3. Calidad Alta,2,8420,17,54600
695,EFECTIVO,2020-01-11,5111,3500,30400,2. Calidad Media,1,4530,16,33900
695,EFECTIVO,2020-01-11,5111,3500,46600,3. Calidad Alta,1,7020,16,50100
386,EFECTIVO,2019-10-21,12756,2000,44800,3. Calidad Alta,1,5420,11,46800
386,EFECTIVO,2019-12-15,11783,2000,47300,3. Calidad Alta,1,11450,5,49300
13584,EFECTIVO,2019-12-31,12615,0,43500,3. Calidad Alta,1,10200,9,43500
12831,EFECTIVO,2019-12-31,3096,3000,37400,3. Calidad Alta,1,9940,14,40400
10751,NA,2019-12-26,13108,0,28400,1. Calidad Simple,1,8720,12,28400
10751,NA,2019-12-31,5608,0,81400,3. Calidad Alta,2,7970,17,40700
10751,NA,2019-12-31,5608,0,18400,1. Calidad Simple,1,5620,17,18400
5150,TRANSBANK,2019-11-22,12757,0,45800,3. Calidad Alta,1,8100,12,45800
9100,EFECTIVO,2019-12-21,12987,0,28200,1. Calidad Simple,1,5710,12,28200
11396,NA,2019-12-28,13108,0,119900,4. Calidad Premium,1,14990,12,119900
11820,EFECTIVO,2019-12-29,12117,0,42300,3. Calidad Alta,1,10440,6,42300
23676,TRANSBANK,2019-10-11,3302,0,29600,2. Calidad Media,1,6380,14,29600
23676,TRANSBANK,2019-12-28,3302,0,68000,2. Calidad Media,2,5680,14,34000
14813,EFECTIVO,2020-01-01,12116,0,44600,3. Calidad Alta,1,10170,5,44600
3225,EFECTIVO,2019-11-06,12612,0,49300,3. Calidad Alta,1,8520,9,49300
19289,EFECTIVO,2020-01-12,10903,0,42200,2. Calidad Media,1,9950,2,42200
19289,EFECTIVO,2020-01-12,10903,0,47700,3. Calidad Alta,1,9540,2,47700
23381,EFECTIVO,2019-10-08,12331,0,41200,3. Calidad Alta,1,6810,7,41200
23381,EFECTIVO,2019-10-23,12331,0,47900,3. Calidad Alta,1,8030,7,47900
23381,TRANSBANK,2019-11-06,2624,0,41000,3. Calidad Alta,1,5270,13,41000
3650,EFECTIVO,2019-11-09,12613,0,57000,3. Calidad Alta,1,10350,9,57000
16004,NA,2020-01-06,2676,0,36800,3. Calidad Alta,1,7290,13,36800
18739,EFECTIVO,2020-01-11,3101,3000,35000,3. Calidad Alta,1,9170,14,38000
18739,EFECTIVO,2020-01-11,3097,0,42500,3. Calidad Alta,1,10330,14,42500
12048,EFECTIVO,2019-12-29,12117,0,55100,3. Calidad Alta,1,13600,6,55100
12316,NA,2019-12-30,2676,0,38900,3. Calidad Alta,1,7660,13,38900
14336,EFECTIVO,2020-01-04,12987,0,29500,3. Calidad Alta,1,7170,12,29500
3057,EFECTIVO,2019-11-05,5113,0,95400,3. Calidad Alta,2,11170,16,47700
3057,EFECTIVO,2019-12-13,5113,0,125400,3. Calidad Alta,3,10630,16,41800
3057,EFECTIVO,2019-12-15,5113,0,41200,3. Calidad Alta,1,12260,16,41200
3057,EFECTIVO,2020-01-05,5113,0,89000,3. Calidad Alta,2,11880,16,44500
2656,EFECTIVO,2019-10-31,12756,0,56100,3. Calidad Alta,1,6670,11,56100
11045,EFECTIVO,2019-12-27,3095,0,35900,3. Calidad Alta,1,8850,13,35900
21220,EFECTIVO,2020-01-16,4302,3000,42200,3. Calidad Alta,1,9140,16,45200
20040,NA,2020-01-14,11565,0,30200,3. Calidad Alta,1,6700,4,30200
17126,EFECTIVO,2020-01-08,13108,0,43400,3. Calidad Alta,1,8630,12,43400
1539,EFECTIVO,2019-12-31,6129,0,45300,3. Calidad Alta,1,8470,3,45300
18947,NA,2020-01-11,12611,0,33300,2. Calidad Media,1,6440,9,33300
18947,NA,2020-01-11,12611,0,31600,1. Calidad Simple,1,9230,9,31600
16938,EFECTIVO,2020-01-07,12526,0,42100,3. Calidad Alta,1,NA,9,42100
899,TRANSBANK,2019-10-24,11783,0,49000,3. Calidad Alta,1,5230,5,49000
899,TRANSBANK,2019-11-05,11703,2000,30200,3. Calidad Alta,1,4710,5,32200
899,TRANSBANK,2019-12-28,11702,0,14300,1. Calidad Simple,1,4290,4,14300
2278,TRANSBANK,2019-11-29,12611,2000,84200,3. Calidad Alta,2,6950,9,44100
7391,EFECTIVO,2019-12-10,12331,0,31100,1. Calidad Simple,1,8890,7,31100
12622,EFECTIVO,2019-12-30,12493,0,28100,1. Calidad Simple,1,5620,8,28100
8794,NA,2019-12-20,5608,0,34200,2. Calidad Media,1,7570,17,34200
8794,NA,2020-01-02,10753,0,49700,3. Calidad Alta,1,9910,1,49700
14341,OTRO,2019-12-31,10903,0,38300,3. Calidad Alta,1,7900,2,38300
15666,EFECTIVO,2020-01-05,10757,0,36300,2. Calidad Media,1,7440,1,36300
18748,NA,2020-01-11,2676,0,38800,2. Calidad Media,1,8570,13,38800
18748,NA,2020-01-11,2676,0,46600,3. Calidad Alta,1,9230,13,46600
395,OTRO,2019-10-21,3880,0,25800,2. Calidad Media,1,2620,15,25800
395,EFECTIVO,2019-12-04,3302,0,30300,2. Calidad Media,1,6650,14,30300
395,EFECTIVO,2020-01-08,3302,1500,43000,2. Calidad Media,1,7000,14,44500
8623,EFECTIVO,2019-12-20,5113,0,43500,2. Calidad Media,1,8770,16,43500
20405,TRANSBANK,2020-01-14,10903,0,34500,1. Calidad Simple,1,10310,2,34500
20591,OTRO,2020-01-15,11869,0,35500,2. Calidad Media,1,8230,3,35500
2058,TRANSBANK,2020-01-10,12330,2000,41200,3. Calidad Alta,1,7870,7,43200
874,EFECTIVO,2019-10-24,12756,3500,29100,2. Calidad Media,1,4440,11,32600
874,EFECTIVO,2019-10-24,12756,3500,30300,3. Calidad Alta,1,3220,11,33800
874,EFECTIVO,2019-11-18,12756,2000,42400,3. Calidad Alta,1,7970,11,44400
874,EFECTIVO,2019-11-30,12756,1500,41600,2. Calidad Media,1,9520,11,43100
1926,EFECTIVO,2020-01-17,10921,2000,46900,3. Calidad Alta,1,10920,3,48900
1926,EFECTIVO,2020-01-17,10921,2000,42500,3. Calidad Alta,1,9900,3,44500
16576,EFECTIVO,2020-01-07,12620,0,47300,3. Calidad Alta,1,9310,10,47300
2228,NA,2020-01-12,12612,0,49500,3. Calidad Alta,1,8510,9,49500
2228,NA,2020-01-12,12612,0,37000,3. Calidad Alta,1,8640,9,37000
813,EFECTIVO,2019-10-23,11783,2000,45500,3. Calidad Alta,1,5220,5,47500
22611,OTRO,2019-09-22,12330,0,33100,3. Calidad Alta,1,6240,7,33100
2480,OTRO,2019-11-02,5113,0,126900,4. Calidad Premium,1,15890,16,126900
2480,EFECTIVO,2019-11-02,5113,0,123900,4. Calidad Premium,1,15520,16,123900
2480,EFECTIVO,2019-11-02,5113,0,57100,3. Calidad Alta,1,10450,16,57100
2663,TRANSBANK,2019-10-31,12756,0,47000,3. Calidad Alta,1,5590,11,47000
20614,EFECTIVO,2020-01-15,12615,2000,45700,3. Calidad Alta,1,9290,9,47700
20614,EFECTIVO,2020-01-15,12615,2000,45600,3. Calidad Alta,1,9270,9,47600
9562,EFECTIVO,2019-12-22,3418,0,31500,3. Calidad Alta,1,6300,15,31500
2229,EFECTIVO,2020-01-08,5113,0,34800,2. Calidad Media,1,6960,16,34800
2229,EFECTIVO,2020-01-08,5113,0,36000,3. Calidad Alta,1,6580,16,36000
2229,EFECTIVO,2020-01-08,5113,0,20600,1. Calidad Simple,1,6020,16,20600
8926,TRANSFERENCIA,2019-12-21,12757,0,49500,3. Calidad Alta,1,11470,12,49500
1838,EFECTIVO,2019-10-30,3880,0,42200,3. Calidad Alta,1,6730,15,42200
1838,EFECTIVO,2019-11-18,3880,0,43300,2. Calidad Media,1,9180,15,43300
1838,EFECTIVO,2019-12-03,3302,2000,40500,3. Calidad Alta,1,7930,14,42500
18961,EFECTIVO,2020-01-11,11783,1500,24500,2. Calidad Media,1,4700,5,26000
12556,TRANSBANK,2019-12-30,12117,0,54200,3. Calidad Alta,1,13040,6,54200
12556,TRANSBANK,2019-12-30,12117,0,30900,1. Calidad Simple,1,9270,6,30900
13557,EFECTIVO,2019-12-31,3302,0,45200,3. Calidad Alta,1,7410,14,45200
13557,TRANSBANK,2020-01-02,5114,0,53300,3. Calidad Alta,1,8570,17,53300
13557,TRANSBANK,2020-01-07,3302,0,44200,3. Calidad Alta,1,6820,14,44200
7924,TRANSBANK,2019-12-14,12330,0,32300,2. Calidad Media,1,6410,7,32300
1667,EFECTIVO,2019-10-29,3302,0,45900,3. Calidad Alta,1,7320,14,45900
14359,EFECTIVO,2020-01-04,11525,0,45700,3. Calidad Alta,1,9280,4,45700
20993,OTRO,2020-01-15,12733,0,110400,3. Calidad Alta,2,10680,11,55200
23678,NA,2019-10-11,12757,1500,48300,2. Calidad Media,1,9890,12,49800
23678,EFECTIVO,2019-11-24,12481,1500,41100,2. Calidad Media,1,9060,8,42600
23678,EFECTIVO,2019-11-24,12481,1500,36300,2. Calidad Media,1,8000,8,37800
23678,EFECTIVO,2020-01-04,3136,0,27700,2. Calidad Media,1,5560,14,27700
662,EFECTIVO,2019-10-26,2411,0,41700,3. Calidad Alta,1,6150,13,41700
662,NA,2019-10-26,2411,0,44600,3. Calidad Alta,1,6580,13,44600
662,EFECTIVO,2019-10-26,2411,0,38200,3. Calidad Alta,1,5630,13,38200
662,EFECTIVO,2019-11-16,2867,1500,29200,2. Calidad Media,1,6330,13,30700
662,EFECTIVO,2019-12-06,2867,2000,54000,3. Calidad Alta,1,6000,13,56000
662,EFECTIVO,2019-12-16,2867,1500,29700,2. Calidad Media,1,5830,13,31200
662,EFECTIVO,2019-12-16,2867,1500,42700,3. Calidad Alta,1,7140,13,44200
662,EFECTIVO,2019-12-16,2867,1500,44600,3. Calidad Alta,1,7460,13,46100
662,EFECTIVO,2020-01-06,2867,2000,43000,3. Calidad Alta,1,6950,13,45000
662,EFECTIVO,2020-01-06,2867,1500,32100,2. Calidad Media,1,6160,13,33600
21601,EFECTIVO,2020-01-17,11869,0,86600,3. Calidad Alta,2,8510,3,43300
21956,EFECTIVO,2020-01-17,2676,0,33300,3. Calidad Alta,1,6760,13,33300
5384,NA,2019-11-24,12347,0,140200,3. Calidad Alta,2,11680,7,70100
19127,OTRO,2020-01-12,12526,0,37900,3. Calidad Alta,1,7580,9,37900
24631,TRANSBANK,2019-10-20,12613,0,39800,3. Calidad Alta,1,6920,9,39800
8428,OTRO,2019-12-19,11783,0,42500,3. Calidad Alta,1,10110,5,42500
8428,OTRO,2019-12-19,11783,0,115500,4. Calidad Premium,1,17280,5,115500
8428,OTRO,2020-01-07,11703,0,41600,3. Calidad Alta,1,6420,5,41600
22634,TRANSBANK,2020-01-11,12347,0,31200,2. Calidad Media,1,6030,7,31200
19240,EFECTIVO,2020-01-12,12116,0,78600,2. Calidad Media,2,7620,5,39300
20460,NA,2020-01-15,6128,0,45100,3. Calidad Alta,1,8010,17,45100
20460,NA,2020-01-15,6128,0,117400,4. Calidad Premium,1,13280,17,117400
13195,EFECTIVO,2020-01-03,11870,0,41800,3. Calidad Alta,1,8620,3,41800
13195,EFECTIVO,2020-01-03,11870,0,17900,1. Calidad Simple,1,5460,3,17900
21582,TRANSBANK,2020-01-17,12526,0,119500,4. Calidad Premium,1,14900,9,119500
18442,EFECTIVO,2020-01-10,11525,0,36400,2. Calidad Media,1,8580,4,36400
5627,EFECTIVO,2020-01-04,5608,0,34300,3. Calidad Alta,1,6730,17,34300
23344,OTRO,2019-10-07,12331,0,118200,4. Calidad Premium,1,12860,7,118200
23344,TRANSBANK,2020-01-17,12331,0,46300,2. Calidad Media,1,9300,7,46300
18521,EFECTIVO,2020-01-10,12117,0,30700,3. Calidad Alta,1,5760,6,30700
7331,TRANSBANK,2019-12-10,11703,0,33200,2. Calidad Media,1,8680,5,33200
7331,TRANSBANK,2019-12-10,11703,0,24400,1. Calidad Simple,1,6670,5,24400
14940,EFECTIVO,2020-01-02,12325,2000,46200,3. Calidad Alta,1,11800,6,48200
21875,EFECTIVO,2020-01-17,3095,3000,32400,3. Calidad Alta,1,7020,13,35400
19437,EFECTIVO,2020-01-13,11042,3000,29000,3. Calidad Alta,1,7600,3,32000
20348,EFECTIVO,2020-01-14,3096,3000,43100,3. Calidad Alta,1,11290,14,46100
